,Unnamed: 0,question_id,context,question,quiz_subject_id,question_image,year,number,has_image,examining_board
4551,4551,4552,,"Com base nas regras de redação de correspondências oficiais, julgue os itens que se seguem.A linguagem desse tipo de texto deve ser formal, impessoal, clara e concisa, características decorrentes da submissão dos documentos oficiais aos princípios da administração pública.",5,,2014,0,0,cespe
4552,4552,4553,,"Em relação ao texto acima, julgue os seguintes itensOs termos “eleitores"" ( L  12), “gente"" ( L  15), “fraudes"" ( L  16), “restrições"" ( L  22) e “Brasil"" ( L  24) são núcleos do sujeito da oração em que se inserem.",5,,2014,0,0,cespe
4553,4553,4554,,"Em relação ao texto acima, julgue os seguintes itensConclui-se da leitura do texto que a magnitude numérica do eleitorado brasileiro, o “terceiro maior” do planeta, decorre da disposição de 80% dos brasileiros de comparecer às eleições.",5,,2014,0,0,cespe
4554,4554,4555,,"Considerando os sentidos e aspectos linguísticos do texto acima, julgue os itens a seguir.
A substituição de “cidades-estado"" ( L  3) por cidades-estados não prejudicaria a correção gramatical do texto.",5,,2014,0,0,cespe
4555,4555,4556,,"Julgue os itens de 11 a 16, relativos às ideias e a aspectos linguísticos do texto acima.

Utilizando-se de metáforas, o autor constrói texto argumentativo em que a democracia é retratada como o oceano e suas ondas, e os que nela não creem, representados como os “espíritos que não veem muito” ( L  13)",5,,2014,0,0,cespe
4556,4556,4557,,"Com relação às ideias e às suas estruturas linguísticas do texto

apresentado, julgue os itens a seguir.
Sem prejuízo da correção gramatical do texto, a vírgula em“Experimente, ponha um pãozinho no parapeito e veja sealguém aparece"" (l.36–37) poderia ser substituída pelo sinalde dois–pontos.",5,,2014,0,0,cespe
4557,4557,4558,,"Com relação às ideias e às suas estruturas linguísticas do texto

apresentado, julgue os itens a seguir.
O emprego da primeira pessoa do singular confere ao texto umcaráter testemunhal que possibilita a criação de empatiaentre o leitor e as experiências da autora.",5,,2014,0,0,cespe
4558,4558,4559,,"Julgue os itens a seguir, considerando a estrutura e os aspectos

gramaticais do texto apresentado, bem como as ideias nele

veiculadas.
Conforme o texto, os pesquisadores consideram remota achance de haver ou ter havido alguma forma de vida no planetaMarte, embora essa hipótese não possa ser totalmentedescartada.",5,,2014,0,0,cespe
4559,4559,4560,,"Julgue os itens que se seguem, considerando as ideias veiculadas

no texto acima, a sua estrutura e seus aspectos gramaticais.
A fim de comprovar a tese de que Colombo não teveconsciência de que havia “descoberto"" um continente, oautor utiliza, como estratégia argumentativa, a citação detrechos de textos que o próprio navegador escreveu.",5,,2014,0,0,cespe
4560,4560,4561,,"Na linha 10, o emprego do sinal indicativo de crase em àqueles é exigido, na primeira ocorrência, pela presença da forma verbal ofereço (L.9) e, na segunda, pela presença do substantivo críticas (L.12).",5,,2012,0,0,cespe
4561,4561,4562,,"O emprego dos travessões, nas linhas 13 e 14, é suficiente para marcar a inserção de trecho de caráter explicativo, razão por que a vírgula depois do segundo travessão é de uso opcional e sua omissão não prejudicaria a correção do texto.",5,,2012,0,0,cespe
4562,4562,4563,,"A partir da organização das ideias no texto acima, julgue os itens subsequentes.O sujeito da forma verbal vem passando (L.4) é o Brasil (L.1).",5,,2012,0,0,cespe
4563,4563,4564,,"Hoje, todos reconhecem, porque Marx impôs esta demonstração no Livro II d'O Capital, que não há produção possível sem que seja assegurada a reprodução das condições materiais da produção: a reprodução dos meios de produção.Qualquer economista, que neste ponto não se distingue de qualquer capitalista, sabe que, ano após ano, é precisoprever o que deve ser substituído, o que se gasta ou se usa na produção: matéria-prima, instalações fixas (edifícios), instrumentos de produção (máquinas) etc. Dizemos: qualquer economista é igual a qualquer capitalista, pois ambos exprimem o ponto de vista da empresa.Louis Althusser. Ideologia e aparelhos ideológicos do Estado. 3ª ed. Lisboa: Presença, 1980 (com adaptações).Julgue os itens a seguir, a respeito dos sentidos do texto acima.O trecho “que não há produção possível (...) dos meios de produção"" (l. 2 a 4) é a demonstração a que se refere a expressão “estra demonstração"" (l. 1 e 2).",5,,2014,0,0,cespe
4564,4564,4565,,"Imigrantes ilegais, os homens e as mulheres vieramPara Prato, na Itália, como parte de snakebodies liberados porsnakeheads na Europa. Em outras palavras, fizeram a perigosa viagem da China pro trem, caminhão, a pé e por mar comoparte de um grupo pequeno, aterrorizado, que confiou seudestino a gangues chinesas que administram as maiores redesde contrabando de gente no mundo. Nos locais em que suasviagens começaram, havia filhos, pais, esposas e outros quedependiam deles para que enviassem dinheiro. No destino, havia paredes cobertas com anúncios de mau gosto deempregos que representavam a esperança de uma vida melhor. Pedi a um dos homens ao lado da parede que me contasse como tinha sido sua viagem. Ele objetou. Membros dosnakebody têm de jurar segredo aos snakeheads que organizamsua viagem. Tive de convencê-lo, concordando em usar umnome falso e camuflar outros aspectos de sua jornada. Depoisde uma série de encontros e entrevistas, pelos quais pagueialguma coisa, a história de como Huang chegou a Pratoemergiu lentamente. James Kynge. A China sacode o mundo.São Paulo: Globo, 2007 (com adaptações)Julgue os seguintes itens, relativos às ideias e às estruturas linguísticas do texto acima.O texto é narrativo e autobiográfico, o que se evidencia pelo uso da primeira pessoa do singular no segundo parágrafo, quando é contado um fato acontecido ao narrador.",5,,2014,0,0,cespe
4565,4565,4566,,"O tráfico internacional de drogas começou a desenvolver-se em meados da década de 70, tendo tido o seu boom na década de 80. Esse desenvolvimento está estreitamente ligado à crise econômica mundial. O narcotráfico determina as economias dos países produtores de coca e, ao mesmo tempo, favorece principalmente o sistema financeiro mundial. O dinheiro oriundo da droga corresponde à lógica do sistema financeiro, que é eminentemente especulativo. Este necessita, cada vez mais, de capital “livre"" para girar, e o tráfico de drogas promove o “aparecimento mágico"" desse capital que se acumula de modo rápido e se move velozmente. A América Latina participa do narcotráfico na qualidade de maior produtora mundial de cocaína, e um de seus países, a Colômbia, detém o controle da maior parte do tráfico internacional. A cocaína gera “dependência"" em grupos econômicos e até mesmo nas economias de alguns países, como nos bancos da Flórida, em algumas ilhas do Caribe ou nos principais países produtores – Peru, Bolívia e Colômbia, para citar apenas os casos de maior destaque. Na Bolívia, os lucros com o narcotráfico chegam a US$ 1,5 bilhão contra US$ 2,5 bilhões das exportações legais. Na Colômbia, o narcotráfico gera de US$ 2 a 4 bilhões, enquanto as exportações oficiais geram US$ 5,25 bilhões. Nesses países, a corrupção é generalizada. Os narcotraficantes controlam o governo, as forças armadas, o corpo diplomático e até as unidades encarregadas do comate ao tráfico. Não há setor da sociedade que não tenha ligação com os traficantes e até mesmo a Igreja recebe contribuições destes.Osvaldo Coggiola. O comércio de drogas hoje. In: Olho da História. Nº 4. Internet WWW.olhodahistoria.ufba (com adaptações)Julgue os próximos itens, referentes aos sentidos do texto acima.Verifica-se no texto uma ampliação de sentido do termo “dependência"": da dependência química causada em usuários de drogas à dependência de grupos e países cuja economia lucra com o narcotráfico.",5,,2014,0,0,cespe
4566,4566,4567,,"O uso indevido de drogas constitui, na atualidade, séria e persistente ameaça à humanidade e à estabilidade das estruturas e valores políticos, econômicos, sociais e culturais de todos os Estados e sociedades. Suas consequências infligem considerável prejuízo às nações do mundo inteiro, e não são detidas por fronteiras: avançam por todos os cantos da sociedade e por todos os espaços geográficos, afetando homens e mulheres de diferentes grupos étnicos, independentemente de classe social e econômica ou mesmo de idade. Questão de relevância na discussão dos efeitos adversos do uso indevido de drogas é a associação do tráfico de drogas ilícitas e dos crimes conexos – geralmente de caráter transnacional – com a criminalidade e a violência. Esses fatores ameaçam a soberania nacional e afetam a estrutura social e econômica interna, devendo o governo adotar uma postura firme de combate ao tráfico de drogas, articulando-se internamente e com a sociedade, de forma a aperfeiçoar e otimizar seus mecanismos de prevenção e repressão e garantir o envolvimento e a aprovação dos cidadãos.
Internet <www.direitohumanos.usp.br>

No que se refere aos aspectos linguísticos do fragmento de texto acima, julgue os próximo itens.
O acento indicativo de crase em “à humanidade e à estabilidade"" (l.2) é de uso facultativo, razão por quem sua supressão não prejudicaria a correção gramatical do texto.",5,,2014,0,0,cespe
4567,4567,4568,,"Com referência à adequação da linguagem ao tipo de documento e à adequação do formato do texto ao gênero, julgue os seguintes itens.A identificação do signatário em expediente não remetido pelo presidente da República deve ser feito pelo nome e pelo cargo da autoridade expedidora do documento.",5,,2014,0,0,cespe
4568,4568,4569,,"Com relação às ideias e estruturas linguísticas do texto acima,

julgue os itens de
1 a 7.
Na linha 17, o vocábulo “apologética"" poderia ser substituídopor defensiva, sem prejuízo do sentido do texto.",5,,2014,0,0,cespe
4569,4569,4570,,"Com relação às ideias e estruturas linguísticas do texto acima,

julgue os itens de
1 a 7.
Na linha 7, a vírgula empregada após “Dinheiro"" marca aelipse do verbo da oração.",5,,2014,0,0,cespe
4570,4570,4571,,"Depreende–se do trecho “No domingo 27, o tal Livro dasEspécies ganhou, infelizmente, uma nova edição""(l.17 e 18) que se repetiu, neste ano, a reação àmanifestação racista de 1920.",5,,2014,0,0,cespe
4571,4571,4572,,"Com relação aos sentidos e aspectos linguísticos e textuais do texto acima, julgue os próximos itens.No trecho “Quanto ao gênero deles, não sei que diga que não seja inútil"" (l 8-9) a vírgula separa orações coordenadas.",5,,2014,0,0,cespe
4572,4572,4573,,"Com base no texto, julgue os itens de 6 a 10.O autor do texto apresenta dois tipos básicos de comportamentos humanos equivalentes: o aventureiro e o trabalhador.",5,,2014,0,0,cespe
4573,4573,4574,,"Considerando aspectos estilísticos, semânticos e gramaticais desse conto, julgue os itens subsequentes.Identifica-se paralelismo sintático e semântico, com gradação decrescente, entre os períodos “Entre tantos seres humanos (...) aquele cachorro"" (L 28-30), “No meio de tanta vaga (...) criança vermelha"" (L 40-41) e “E no meio de tantas ruas (...) carne de sua ruiva carne"" (L 41-44).",5,,2014,0,0,cespe
4574,4574,4575,,"Tatatá tututudo bem?É assim que o personagem desta história começaria a conversar com você. Também não poderia ser diferente. Criado no mundo dos tatus, ele só podia mesmo falar tatuês. Assim, Lino logo aprendeu a falar como tatu, comer como tatu, e viver como tatu. Porque, apesar do mundo dos tatus ser bem diferente do nosso, tem uma coisa que é igualzinha: bicho criado fica igual ao bicho pai. Nisso não há dúvida, é só olhar para o Lino que a gente esquece que ele nasceu passarinho.E foi assim que tudo começou: com um PLACT! Quando ouviram aquele barulhinho, tatu Raul e dona Malu correram para ver o que era. Que surpresa! Bem ali, no meio da cama deles, tinha caído um ovo, que logo se rachou. De dentro, ainda com cara de passarinho, saiu Lino, que cantava sem parar. Tatu Raul olhou para o teto e disse: — Puxa, esqueci de consertatatar essa goteteteira. Deve teteter uma árvore bem aí em cima da gentetete. O coitatatadinho caiu do ninho.Márcia Cristina Silva. Olhos de violino. São Paulo: FTD, p. 5-8 (com adaptações).Em relação aos sentidos e a aspectos linguísticos e estilísticos do texto acima, julgue os itens subsequentes.No texto, o início da vida de Lino é representado por meio de onomatopeia.",5,,2014,0,0,cespe
4575,4575,4576,,"Em relação ao texto acima, julgue os itens de 131 a 137.A proximidade foné tica dos vocábulos “divergentes""/“presentes"" (L 5-6), “sanha""/“ensandecida"" (L 11) e “reféns""/“requer"" (L 12-13) forma ecos, estratégia retórica cujo abuso pode implicar a distração da audiência, no que se refere à percepção do conteúdo da mensagem.",5,,2014,0,0,cespe
4576,4576,4577,,"Com base no teor dos extratos acima, na praxe de redação parlamentar da Câmara dos Deputados e nas prescrições legais acerca da matéria, julgue os próximos itens.A redação do Extrato 4 estaria de acordo com as prescrições legais pertinentes se o conteúdo normativo nele veiculado se desdobrasse em dois artigos.",5,,2014,0,0,cespe
4577,4577,4578,,"Julgue os itens a seguir, relativos a aspectos gramaticais e ideias

desenvolvidas no texto acima.
Uma forma correta de reescrita do trecho iniciado pelaconjunção temporal “quando"" (l.2) é a seguinte: ao serinformado pelos técnicos em urbanismo que existia oitomilhões de ratos na cidade do Rio de Janeiro.",5,,2014,0,0,cespe
4578,4578,4579,,"Com base nas ideias e nos aspectos linguísticos do texto acima,

julgue os itens subsequentes.
Sem que se contrariem a informação expressa no primeiroperíodo do texto e a prescrição gramatical, a forma verbal“dependem"" (l.3) poderia estar flexionada na 3.pessoa dosingular, concordando com o núcleo nominal “faculdade"" (l.1),como comprova, no processo de coesão textual, o emprego daexpressão “essa faculdade"" (l.5) no segundo parágrafo.",5,,2014,0,0,cespe
4579,4579,4580,,"Em relação às ideias e às estruturas linguísticas do texto acima,

julgue os itens de 1 a 7.
Não haveria prejuízo para a correção gramatical do texto casoos pronomes “se"" (l. 2) e “a"" (l.5) fossem deslocados paraimediatamente após as formas verbais “aplicava"" (l.2) e“apanhasse"" (l.5), escrevendo–se que aplicava–se e casoapanhasse–a, respectivamente.",5,,2014,0,0,cespe
4580,4580,4581,,"No que se refere às ideias e aos aspectos linguísticos do texto

acima, julgue os itens a seguir.
Depreende–se da leitura do texto que a criação de leis quecriminalizam práticas relacionadas ao uso da Internet e adiscussão acerca da necessidade de regulamentação do uso daInternet são respostas ao crescimento dos problemas advindosda expansão do mundo virtual.",5,,2014,0,0,cespe
4581,4581,4582,,"Em relação às ideias e às estruturas linguísticas do texto acima,

julgue os itens de 1 a 7.
No primeiro período do segundo parágrafo, sobrepõem–se duasinformações: a de que, mesmo no Brasil República, as leistraduziram a visão machista de superioridade masculina e a deque essa visão imperava antes dessa época.",5,,2014,0,0,cespe
4582,4582,4583,,"No que se refere às ideias e aos aspectos linguísticos do texto

acima, julgue os itens a seguir.
Seriam mantidos o sentido e a correção gramatical do texto, sea forma verbal “há"" (l.3) fosse substituída por existe.",5,,2014,0,0,cespe
4583,4583,4584,,"Com relação às ideias e estruturas linguísticas do texto acima,

julgue os itens de 1 a 7.
Infere–se do texto que a China já realizava, antes da missãoShenzhou VII, experiências científicas de larga escala.",5,,2014,0,0,cespe
4584,4584,4585,,"Em relação ao texto acima, julgue o item abaixo.As vírgulas empregadas após “aedes aegypti"" (l.3), “José Eliasde Paula"" (l.11) e “Marcílio Sales"" (l.12) isolam termos denatureza explicativa que exercem, nas orações em queocorrem, a mesma função sintática.",5,,2014,0,0,cespe
4585,4585,4586,,"Com base no texto acima, julgue os itens a seguir.O tipo textual predominante no texto é o descritivo.",5,,2014,0,0,cespe
4586,4586,4587,,"No que se refere à organização das ideias no texto acima, julgue os itens seguintes.No desenvolvimento textual, as expressões para aprimorar (L.5) e para favorecer (L.6) expressam finalidade.",5,,2012,0,0,cespe
4587,4587,4588,,Infere-se da leitura do texto que o desafio mencionado à linha 8 consiste no atendimento a essas demandas (L.4).,5,,2012,0,0,cespe
4588,4588,4589,,"Hoje, todos reconhecem, porque Marx impôs esta demonstração no Livro II d'O Capital, que não há produção possível sem que seja assegurada a reprodução das condições materiais da produção: a reprodução dos meios de produção.Qualquer economista, que neste ponto não se distingue de qualquer capitalista, sabe que, ano após ano, é precisoprever o que deve ser substituído, o que se gasta ou se usa na produção: matéria-prima, instalações fixas (edifícios), instrumentos de produção (máquinas) etc. Dizemos: qualquer economista é igual a qualquer capitalista, pois ambos exprimem o ponto de vista da empresa.Louis Althusser. Ideologia e aparelhos ideológicos do Estado. 3ª ed. Lisboa: Presença, 1980 (com adaptações).Julgue os itens a seguir, a respeito dos sentidos do texto acima.Não haveria alteração de sentido do texto, caso o trecho “todos reconhecem, porque (...) d'O Capital, que não há produção"" (l. 1 e 2) fosse reescrito da seguinte forma. Todos reconhecem a razão pela qual Marx impôs esta demonstração no Livro II d'O Capital – que não há produção.",5,,2014,0,0,cespe
4589,4589,4590,,"Migrar e trabalhar. Quando esses verbos se conjugamDa pior forma possível, acontece o chamado tráfico de sereshumanos. O tráfico de pessoas para exploração econômica e sexual está relacionado ao modelo de desenvolvimento que o mundo adota. Esse modelo é baseado em um entendimento de competitividade que pressiona por uma redução constante nos custos do trabalho. No passado, os escravos eram capturados e vendidoscomo mercadoria. Hoje, a pobreza que torna populaçõesvulneráveis garante oferta de mão de obra para o tráfico – aocomércio de pessoas. Esse ciclo atrai intermediários, como osgatos (contratadores que aliciam pessoas para seremexploradas em fazendas e carvoarias), os coiotes (especializados em transportar pessoas pela fronteira entre o México e os Estados Unidos da América) e outros animais, quelucram sobre os que buscam uma vida mais digna. Muitasvezes, é a iniciativa privada uma das principais geradoras dotráfico de pessoas e do trabalho escravo, ao forçar odeslocamento de homens, mulheres e crianças para reduzircustos e lucrar. Na pecuária brasileira, na produção de cacau deGana, nas tecelagens ou fábricas de tijolos do Paquistão. O tráfico de pessoas e as formas contemporâneas deTrabalho escrava não são uma doença. E sim uma febre queindica que o corpo está doente. Por isso, sua erradicação nãovirá apenas com a libertação de trabalhadores, equivalente aum antitérmico – necessário, mas paliativo. O fim do tráficopassa por uma mudança profunda, que altere o modelo dedesenvolvimento predatório do meio ambiente e dostrabalhadores. A escravidão contemporânea não é um resquíciode antigas práticas que vão desaparecer com o avanço docapital, mas um instrumento utilizado pelo capitalismo para seexpandir.Leonardo Sakamoto. O trafico de seres humanos hoje historia viva  Internet (com adptações)Julgue os itens subsequentes, acerca de ideias e estruturas linguisticas do texto acima.Infere-se do texto a existência de dois segmentos que lucram com o tráfico de pessoal: as empresas, que reduzem os custos com mão de obra, e os intermediários, que se beneficiam da exploração de pessoas que desejam migrar.",5,,2014,0,0,cespe
4590,4590,4591,,"O tráfico internacional de drogas começou a desenvolver-se em meados da década de 70, tendo tido o seu boom na década de 80. Esse desenvolvimento está estreitamente ligado à crise econômica mundial. O narcotráfico determina as economias dos países produtores de coca e, ao mesmo tempo, favorece principalmente o sistema financeiro mundial. O dinheiro oriundo da droga corresponde à lógica do sistema financeiro, que é eminentemente especulativo. Este necessita, cada vez mais, de capital “livre"" para girar, e o tráfico de drogas promove o “aparecimento mágico"" desse capital que se acumula de modo rápido e se move velozmente. A América Latina participa do narcotráfico na qualidade de maior produtora mundial de cocaína, e um de seus países, a Colômbia, detém o controle da maior parte do tráfico internacional. A cocaína gera “dependência"" em grupos econômicos e até mesmo nas economias de alguns países, como nos bancos da Flórida, em algumas ilhas do Caribe ou nos principais países produtores – Peru, Bolívia e Colômbia, para citar apenas os casos de maior destaque. Na Bolívia, os lucros com o narcotráfico chegam a US$ 1,5 bilhão contra US$ 2,5 bilhões das exportações legais. Na Colômbia, o narcotráfico gera de US$ 2 a 4 bilhões, enquanto as exportações oficiais geram US$ 5,25 bilhões. Nesses países, a corrupção é generalizada. Os narcotraficantes controlam o governo, as forças armadas, o corpo diplomático e até as unidades encarregadas do comate ao tráfico. Não há setor da sociedade que não tenha ligação com os traficantes e até mesmo a Igreja recebe contribuições destes.Osvaldo Coggiola. O comércio de drogas hoje. In: Olho da História. Nº 4. Internet WWW.olhodahistoria.ufba (com adaptações)Julgue os próximos itens, referentes aos sentidos do texto acima.Depreende-se do texto uma discrepância na ligação do narcotráfico com a Igreja e com unidades de combate ao tráfico.",5,,2014,0,0,cespe
4591,4591,4592,,"O tráfico internacional de drogas começou a desenvolver-se em meados da década de 70, tendo tido o seu boom na década de 80. Esse desenvolvimento está estreitamente ligado à crise econômica mundial. O narcotráfico determina as economias dos países produtores de coca e, ao mesmo tempo, favorece principalmente o sistema financeiro mundial. O dinheiro oriundo da droga corresponde à lógica do sistema financeiro, que é eminentemente especulativo. Este necessita, cada vez mais, de capital “livre"" para girar, e o tráfico de drogas promove o “aparecimento mágico"" desse capital que se acumula de modo rápido e se move velozmente. A América Latina participa do narcotráfico na qualidade de maior produtora mundial de cocaína, e um de seus países, a Colômbia, detém o controle da maior parte do tráfico internacional. A cocaína gera “dependência"" em grupos econômicos e até mesmo nas economias de alguns países, como nos bancos da Flórida, em algumas ilhas do Caribe ou nos principais países produtores – Peru, Bolívia e Colômbia, para citar apenas os casos de maior destaque. Na Bolívia, os lucros com o narcotráfico chegam a US$ 1,5 bilhão contra US$ 2,5 bilhões das exportações legais. Na Colômbia, o narcotráfico gera de US$ 2 a 4 bilhões, enquanto as exportações oficiais geram US$ 5,25 bilhões. Nesses países, a corrupção é generalizada. Os narcotraficantes controlam o governo, as forças armadas, o corpo diplomático e até as unidades encarregadas do comate ao tráfico. Não há setor da sociedade que não tenha ligação com os traficantes e até mesmo a Igreja recebe contribuições destes.Osvaldo Coggiola. O comércio de drogas hoje. In: Olho da História. Nº 4. Internet WWW.olhodahistoria.ufba (com adaptações)Julgue os próximos itens, referentes aos sentidos do texto acima.O texto, que se classifica como dissertativo, expõe a articulação entre o tráfico internacional de drogas e o sistema financeiro mundial.",5,,2014,0,0,cespe
4592,4592,4593,,"O uso indevido de drogas constitui, na atualidade, séria e persistente ameaça à humanidade e à estabilidade das estruturas e valores políticos, econômicos, sociais e culturais de todos os Estados e sociedades. Suas consequências infligem considerável prejuízo às nações do mundo inteiro, e não são detidas por fronteiras: avançam por todos os cantos da sociedade e por todos os espaços geográficos, afetando homens e mulheres de diferentes grupos étnicos, independentemente de classe social e econômica ou mesmo de idade. Questão de relevância na discussão dos efeitos adversos do uso indevido de drogas é a associação do tráfico de drogas ilícitas e dos crimes conexos – geralmente de caráter transnacional – com a criminalidade e a violência. Esses fatores ameaçam a soberania nacional e afetam a estrutura social e econômica interna, devendo o governo adotar uma postura firme de combate ao tráfico de drogas, articulando-se internamente e com a sociedade, de forma a aperfeiçoar e otimizar seus mecanismos de prevenção e repressão e garantir o envolvimento e a aprovação dos cidadãos.
Internet <www.direitohumanos.usp.br>

No que se refere aos aspectos linguísticos do fragmento de texto acima, julgue os próximo itens.
Na linha 6, dados os sentidos do trecho introduzido por dois-pontos, o vocábulo “fronteiras"" deve ser interpretado em sentido amplo, não estando restrito ao seu sentido denotativo.",5,,2014,0,0,cespe
4593,4593,4594,,"Com relação às ideias e estruturas linguísticas do texto acima,

julgue os itens de
1 a 7.
Infere–se do texto que a China já realizava, antes da missãoShenzhou VII, experiências científicas de larga escala.",5,,2014,0,0,cespe
4594,4594,4595,,"Com relação às ideias e estruturas linguísticas do texto acima,

julgue os itens de
1 a 7.
No trecho “envio de astronaves à Lua e a Marte"" (l.6), aausência do acento grave indicativo de crase em “a Marte""justifica–se pela presença do conectivo “e"", empregado paraligar duas expressões de mesma função.",5,,2014,0,0,cespe
4595,4595,4596,,"Considerando as ideias e estruturas linguísticas do texto acima, julgue

os itens de 9 a 15.
O trecho “Até a última quinta feira (...) em apoio a DanielAlves"" (l.38 a 41) pode ser reescrito, sem prejuízo dacoerência e da correção gramatical do texto, da seguintemaneira: Até a última quinta–feira, a postagem haviarecebido quase 580.000 curtidas; ao mesmo tempo, umalegião de celebridades ― dos esportes, das artes, dapolítica etc. ― repetia o gesto em apoio a Daniel Alves.",5,,2014,0,0,cespe
4596,4596,4597,,"Com relação aos sentidos e aspectos linguísticos e textuais do texto acima, julgue os próximos itens.Mantêm-se o sentido e a correção gramatical do texto caso se suprima o acento grave no trecho “fez sentar à mesma mesa"" (l 6-7).",5,,2014,0,0,cespe
4597,4597,4598,,"Cada um dos itens abaixo apresenta uma proposta de reescrita de trecho do texto — indicado entre aspas —, que deve ser julgada certa se estiver gramaticalmente correta, ou errada, em caso contrário.
“No mundo, (...) em trampolim"" (l 11-14): No mundo tudo se apresenta a ele em generosa amplitude e, onde quer que se erija obstáculo a seus propósitos ambiciosos, ele sabe transformá-lo em trampolim.",5,,2014,0,0,cespe
4598,4598,4599,,"Em relação às ideias e às estruturas linguísticas do texto acima,

julgue os itens de 1 a 7.
O emprego do futuro do pretérito em “poderia"" (l.8) indica quea situação apresentada na oração é não factual, ou seja, éhipotética.",5,,2014,0,0,cespe
4599,4599,4600,,"Com relação às ideias e estruturas linguísticas do texto acima,

julgue os itens de 1 a 7.
A missão espacial Shenzhou VII adquiriu caráter político devanglória",5,,2014,0,0,cespe
4600,4600,4601,,"Considerando as ideias e estruturas linguísticas do texto acima, julgue

os itens de 9 a 15.
O trecho “Teria sido alvo de tímidos protestos não fosse areação irreverente do jogador brasileiro"" (R.29 e 30)poderia ser reescrito, sem prejuízo da coerência do texto,da seguinte forma: O racismo teria sido alvo de grandesprotestos, se não fosse a reação irreverente do jogadorbrasileiro.",5,,2014,0,0,cespe
4601,4601,4602,,"Considerando as ideias e estruturas linguísticas do texto acima, julgue

os itens de 9 a 15.
Depreende–se do trecho “No domingo 27, o tal Livro dasEspécies ganhou, infelizmente, uma nova edição""(l.17 e 18) que se repetiu, neste ano, a reação àmanifestação racista de 1920.",5,,2014,0,0,cespe
4602,4602,4603,,"Acerca de aspectos estruturais do texto acima e das ideias nelecontidas, julgue os itens a seguir.Em “se decompõem"" (L)11) e “se pode"" (L)16), o pronome “se"" poderia ser posposto à forma verbal — decompõem-se e pode-se —, sem prejuízo para a correção gramatical do texto.",5,,2014,0,0,cespe
4603,4603,4604,,"A respeito dos aspectos estruturais e interpretativos do texto acima,julgue os seguintes itens.Sem prejuízo para o sentido original e para a correção gramatical do texto, o período “Em muitos casos (...) trabalho"" (L)13-15) poderia ser reescrito da seguinte forma: Em muitos casos, o catador é dependente químico ou alcoólatra, e não tem horários estabelecidos para o trabalho.",5,,2014,0,0,cespe
4604,4604,4605,,"Considerando as ideias e estruturas do texto, julgue os itensseguintes.De acordo com o texto, nas novas normas anunciadas para o setor de telefonia fixa e móvel, banda larga e televisão por assinatura, recomenda–se que os usuários dos serviços utilizem estratégias de negociação para a ampliação de benefícios oferecidos pelas operadoras, como solicitar a portabilidade ou manifestar desejo de trocar de empresa.",5,,2014,0,0,cespe
4605,4605,4606,,"Considerando as ideias e estruturas do texto, julgue os itensseguintes.A sequência “aos que"" (l.13) poderia ser substituída, sem prejuízo do sentido e da correção gramatical do texto, por àqueles que.",5,,2014,0,0,cespe
4606,4606,4607,,"Considerando as ideias e estruturas do texto, julgue os itensseguintes.Os altos preços que as empresas de telefonia, de banda larga e de TV por assinatura cobram por minutos para celular ou Internet e por pacotes de canais, bem como a qualidade aquém do esperado dos serviços e do atendimento prestados por essas empresas são reflexos da pequena concorrência que existe no mercado e da falta de uma fiscalização mais estrita por parte das agências reguladoras.",5,,2014,0,0,cespe
4607,4607,4608,,"Considerando as ideias e estruturas linguísticas do texto acima,julgue os itens de 14 a 17.No primeiro quadrinho, o emprego da forma verbal “transportasse"", exigido pela presença da locução “como se"" na estrutura da oração, indica situação factual.",5,,2014,0,0,cespe
4608,4608,4609,,"Considerando as ideias e estruturas do texto, julgue os itensseguintes.Melhor atendimento ao consumidor e acesso do consumidor atodos os benefícios a que ele tem direito são exemplos demelhorias na transparência das empresas com seus clientes ede ampliações dos direitos destes no que se refere à oferta deserviços.",5,,2014,0,0,cespe
4609,4609,4610,,"Cada um dos itens subsequentes apresenta uma proposta dereescrita de trecho do texto. Julgue–os com relação à correçãogramatical e à preservação da informação prestada no texto original.“para aumentar (...) melhores"" (l28 a 30): com vistas aaumentar seu poder de barganha em ocasiões que desejardiscutir preços e condições melhores.",5,,2014,0,0,cespe
4610,4610,4611,,"Considerando as ideias e estruturas linguísticas do texto acima,julgue os itens a seguir.No segundo quadrinho, a palavra “Já"" tem valor temporal.",5,,2014,0,0,cespe
4611,4611,4612,,"Considerando as ideias e os aspectos linguísticos do texto acima,julgue os itens a seguir.O texto estabelece uma relação paradoxal entre iluminaçãopública e aumento de segurança urbana.",5,,2014,0,0,cespe
4612,4612,4613,,"Em relação aos sentidos e a aspectos linguísticos do texto acima,julgue os itens que se seguem.Infere–se da leitura do texto que as cidades propiciaram, alémdo fortalecimento dos laços de parentesco entre os indivíduos,o desenvolvimento da cidadania, da racionalidade econômica,de um sistema de leis válidas para todos e de novas formas deassociação pessoal.",5,,2014,0,0,cespe
4613,4613,4614,,"No que se refere às ideias e a aspectos linguísticos do textoacima, julgue os próximos itens.O emprego do acento gráfico em “indústria"" e “rádio""justifica–se com base na mesma regra de acentuação.",5,,2014,0,0,cespe
