,Unnamed: 0,text,alternative,right_answer,question_id,is_correct
529,529,"é uma tradução dos valores das sociedades subdesenvolvidas, mas em países considerados do primeiro mundo ela não consegue se manifestar porque a população tem melhor educação e senso crítico.",E,,106,False
530,530,"evidencia uma tensão histórica entre o “eu” e a sua comunidade, por intermédio de imagens que representam a forma como a sociedade e o mundo colaboram para a constituição do indivíduo.",A,,107,False
531,531,"critica, por meio de um discurso irônico, a posição de inutilidade do poeta e da poesia em comparação com as prendas resgatadas de Itabira.",B,,107,False
532,532,"apresenta influências românticas, uma vez que trata da individualidade, da saudade da infância e do amor pela terra natal, por meio de recursos retóricos pomposos.",C,,107,True
533,533,"representa a fase heroica do modernismo, devido ao tom contestatório e à utilização de expressões e usos linguísticos típicos da oralidade.",D,,107,False
534,534,"apresenta uma característica importante do gênero lírico, que é a apresentação objetiva de fatos e dados históricos.",E,,107,False
535,535,"conformista, que procura defender as instituições nas quais repousava a autoridade do regime militar no Brasil, a saber: a Igreja, a família e o Estado.",A,,108,False
536,536,"pacifista, que procura defender os ideais libertários representativos da intelectualidade brasileira opositora à ditadura militar na década de 70 do século passado.",B,,108,False
537,537,"desmistificador, escrito em um discurso ágil e contundente, que critica os grandes princípios humanitários supostamente defendidos por sua interlocutora.",C,,108,True
538,538,"politizado, pois apela para o engajamento nas causas sociais e para a defesa dos direitos humanos como uma única forma de salvamento para a humanidade.",D,,108,False
539,539,"contraditório, ao acusar a sua interlocutora de compactuar com o regime repressor da ditadura militar, por meio da defesa de instituições como a família e a Igreja.",E,,108,False
540,540,"evidencia uma crítica à sociedade em que vivem os personagens, por meio de fluxo verbal contínuo de tom agressivo.",A,,109,False
541,541,"traduz, em linguagem subjetiva e intimista, a partir do ponto de vista interno, os dramas psicológicos da mulher moderna, às voltas com a questão da priorização do trabalho em detrimento da vida familiar e amorosa.",B,,109,False
542,542,"é escrito em terceira pessoa, com narrador onisciente, apresentando a disputa entre um homem e uma mulher em linguagem sóbria, condizente com a seriedade da temática político-social do período da ditadura militar.",C,,109,False
543,543,"articula o discurso dos interlocutores em torno de uma luta verbal, veiculada por meio de linguagem simples e objetiva, que busca traduzir a situação de exclusão social do narrador.",D,,109,True
544,544,"representa a literatura dos anos 70 do século XX e aborda, por meio de expressão clara e objetiva e de ponto de vista distanciado, os problemas da urbanização das grandes metrópoles brasileiras.",E,,109,False
545,545,"ocorre, no início do século XXI, promovido pela solidificação da cultura nacional, maior reconhecimento do Brasil por ele mesmo, tanto nos aspectos positivos quanto nos negativos.",A,,110,False
546,546,"o Brasil continua sendo, como no século XIX, uma nação culturalmente mestiça, embora a expressão dominante seja aquela produzida no eixo Rio-São Paulo, em especial aquela ligada às telenovelas.",B,,110,False
547,547,"o novo estilo cultural brasileiro se caracteriza por uma união bastante significativa entre as diversas matrizes culturais advindas das várias regiões do país, como se pode comprovar na obra de Paulo Coelho.",C,,110,True
548,548,"o Brasil redescobriu a cultura portuguesa no século XIX, o que o fez assimilar novos gêneros artísticos e culturais, assim como usos originais do idioma, conforme ilustra o caso do escritor Machado de Assis.",D,,110,False
549,549,"a Europa reconheceu a importância da língua portuguesa no mundo, a partir da projeção que poetas brasileiros ganharam naqueles países, a partir do século XX.",E,,110,False
550,550,"à influência dos aspectos socioculturais nas diferenças dos falares entre indivíduos, pois ambos consideram que pessoas de mesmo nível sociocultural falam de forma semelhante.",A,,111,False
551,551,"à delimitação dialetal no Brasil assemelhar-se ao que ocorria na România Antiga, pois ambos consideram a variação linguística no Brasil como decorrente de aspectos geográficos.",B,,111,False
552,552,"à variação sociocultural entre brasileiros de diferentes regiões, pois ambos consideram o fator sociocultural de bastante peso na constituição das variedades linguísticas no Brasil.",C,,111,False
553,553,"à diversidade da língua portuguesa na România Antiga, que até hoje continua a existir, manifestandose nas variantes linguísticas do português atual no Brasil.",D,,111,False
554,554,"à existência de delimitações dialetais geográficas pouco marcadas no Brasil, embora cada um enfatize aspectos diferentes da questão.",E,,111,True
555,555,enem-data/enem-2009/91-images/alt_img_3.png,A,,112,True
556,556,enem-data/enem-2009/91-images/alt_img_4.png,B,,112,False
557,557,enem-data/enem-2009/91-images/alt_img_0.png,C,,112,False
558,558,enem-data/enem-2009/91-images/alt_img_1.png,D,,112,False
559,559,enem-data/enem-2009/91-images/alt_img_2.png,E,,112,False
560,560,"231,25 milhões de litros.",A,,113,False
561,561,"693,75 milhões de litros.",B,,113,False
562,562,"888,00 milhões de litros.",C,,113,False
563,563,"27,75 milhões de litros.",D,,113,True
564,564,"37,00 milhões de litros.",E,,113,False
565,565,"R$ 14,00.",A,,114,False
566,566,"R$ 17,00.",B,,114,False
567,567,"R$ 22,00.",C,,114,False
568,568,"R$ 32,00.",D,,114,True
569,569,"R$ 57,00.",E,,114,False
570,570,"1,5 min.",A,,115,False
571,571,"0,15 min.",B,,115,False
572,572,25 min.,C,,115,False
573,573,15 min.,D,,115,True
574,574,"2,5 min.",E,,115,False
575,575,"R$ 130,00.",A,,116,True
576,576,"R$ 150,00.",B,,116,False
577,577,"R$ 170,00.",C,,116,False
578,578,"R$ 90,00.",D,,116,False
579,579,"R$ 110,00.",E,,116,False
580,580,"inferior a 0,18.",A,,117,False
581,581,"superior a 0,18 e inferior a 0,50.",B,,117,False
582,582,"superior a 0,50 e inferior a 1,50.",C,,117,False
583,583,"superior a 1,50 e inferior a 2,80.",D,,117,True
584,584,"superior a 2,80.",E,,117,False
585,585,24 colcheias e 12 semínimas.,A,,118,False
586,586,16 semínimas e 8 semicolcheias.,B,,118,False
587,587,24 fusas.,C,,118,False
588,588,3 semínimas.,D,,118,True
589,589,8 semínimas.,E,,118,False
590,590,780 e 800 milhões.,A,,119,False
591,591,810 e 860 milhões.,B,,119,False
592,592,870 e 910 milhões.,C,,119,False
593,593,490 e 510 milhões.,D,,119,False
594,594,550 e 620 milhões.,E,,119,True
595,595,23.940.,A,,120,False
596,596,32.228.,B,,120,False
597,597,920.800.,C,,120,False
598,598,23.940.800.,D,,120,True
599,599,32.228.000.,E,,120,False
600,600,"superior a 500 milhões de dólares, mas inferior a 600 milhões de dólares.",A,,121,False
601,601,superior a 600 milhões de dólares.,B,,121,False
602,602,inferior a 300 milhões de dólares.,C,,121,False
603,603,"superior a 300 milhões de dólares, mas inferior a 400 milhões de dólares.",D,,121,True
604,604,"superior a 400 milhões de dólares, mas inferior a 500 milhões de dólares.",E,,121,False
605,605,o consumo diário de cigarros e o número de casos de câncer de pulmão são grandezas diretamente proporcionais.,A,,122,False
606,606,uma pessoa não fumante certamente nunca será diagnosticada com câncer de pulmão.,B,,122,False
607,607,"o consumo diário de cigarros e o número de casos de câncer de pulmão são grandezas que estão relacionadas, mas sem proporcionalidade.",C,,122,False
608,608,o consumo diário de cigarros e o número de casos de câncer de pulmão são grandezas inversamente proporcionais.,D,,122,False
609,609,o consumo diário de cigarros e o número de casos de câncer de pulmão são grandezas que não se relacionam.,E,,122,True
610,610,1/2.,A,,123,False
611,611,7/20.,B,,123,False
612,612,8/25.,C,,123,True
613,613,1/5.,D,,123,False
614,614,3/25.,E,,123,False
615,615,dois paralelogramos congruentes com lados correspondentes paralelos.,A,,124,True
616,616,dois quadriláteros congruentes com lados correspondentes perpendiculares.,B,,124,False
617,617,dois triângulos congruentes com lados correspondentes paralelos.,C,,124,False
618,618,dois retângulos congruentes e com lados correspondentes paralelos.,D,,124,False
619,619,dois trapézios congruentes com lados correspondentes perpendiculares.,E,,124,False
620,620,426 milhões.,A,,125,True
621,621,441 milhões.,B,,125,False
622,622,477 milhões.,C,,125,False
623,623,355 milhões.,D,,125,False
624,624,400 milhões.,E,,125,False
625,625,V = 10.000 + 50x – x².,A,,126,False
626,626,V = 10.000 + 50x + x².,B,,126,False
627,627,V = 15.000 – 50x – x².,C,,126,False
628,628,V = 15.000 + 50x – x².,D,,126,True
629,629,V = 15.000 – 50x + x².,E,,126,False
630,630,"1,5 x 108 vezes a capacidade do reservatório novo.",A,,127,False
631,631,"1,5 x 109 vezes a capacidade do reservatório novo.",B,,127,False
632,632,"1,5 x 102 vezes a capacidade do reservatório novo.",C,,127,False
633,633,"1,5 x 103 vezes a capacidade do reservatório novo.",D,,127,False
634,634,"1,5 x 106 vezes a capacidade do reservatório novo.",E,,127,True
635,635,seria a segunda colocada se ele obtivesse nota 8.,A,,128,False
636,636,"permaneceria na terceira posição, independentemente da nota obtida pelo aluno.",B,,128,False
637,637,empataria com a equipe Ômega na primeira colocação se o aluno obtivesse nota 9.,C,,128,False
638,638,"teria a pontuação igual a 6,5 se ele obtivesse nota 0.",D,,128,True
639,639,seria a vencedora se ele obtivesse nota 10.,E,,128,False
640,640,"uma combinação e um arranjo, respectivamente.",A,,129,True
641,641,"um arranjo e uma combinação, respectivamente.",B,,129,False
642,642,"um arranjo e uma permutação, respectivamente.",C,,129,False
643,643,duas combinações.,D,,129,False
644,644,dois arranjos.,E,,129,False
645,645,9 e 1.,A,,130,True
646,646,0 e 1.,B,,130,False
647,647,0 e 9.,C,,130,False
648,648,1 e 4.,D,,130,False
649,649,1 e 7.,E,,130,False
650,650,"5,4 metros.",A,,131,False
651,651,"5,6 metros.",B,,131,False
652,652,"7,04 metros.",C,,131,False
653,653,"1,16 metros.",D,,131,True
654,654,"3,0 metros.",E,,131,False
655,655,1 após girá-la 90° no sentido horário.,A,,132,False
656,656,1 após girá-la 180° no sentido anti-horário.,B,,132,False
657,657,2 após girá-la 90° no sentido anti-horário.,C,,132,True
658,658,2 após girá-la 180° no sentido horário.,D,,132,False
659,659,2 após girá-la 270° no sentido anti-horário.,E,,132,False
660,660,600 kg.,A,,133,True
661,661,570 kg.,B,,133,False
662,662,920 kg.,C,,133,False
663,663,800 kg.,D,,133,False
664,664,720 kg.,E,,133,False
665,665,20 cm × 25 cm.,A,,134,False
666,666,21 cm × 26 cm.,B,,134,False
667,667,192 cm × 242 cm.,C,,134,False
668,668,"2,9 cm × 3,4 cm.",D,,134,True
669,669,"3,9 cm × 4,4 cm.",E,,134,False
670,670,manter sua proposta.,A,,135,False
671,671,oferecer 4 máquinas a mais.,B,,135,False
672,672,oferecer 6 trabalhadores a mais.,C,,135,False
673,673,aumentar a jornada de trabalho para 9 horas diárias.,D,,135,True
674,674,"reduzir em R$ 400,00 o valor do aluguel diário de uma máquina.",E,,135,False
675,675,689 kg.,A,,136,False
676,676,717 kg.,B,,136,True
677,677,617 kg.,C,,136,False
678,678,668 kg.,D,,136,False
679,679,680 kg.,E,,136,False
680,680,4 vezes menor.,A,,137,False
681,681,9 vezes menor.,B,,137,False
682,682,14 vezes menor.,C,,137,True
683,683,1 1/2 vez menor.,D,,137,False
684,684,2 1/2 vezes menor.,E,,137,False
685,685,"R$ 73,10.",A,,138,False
686,686,"R$ 81,50.",B,,138,False
687,687,"R$ 82,00.",C,,138,False
688,688,"R$ 83,00.",D,,138,True
689,689,"R$ 85,30.",E,,138,False
690,690,"y = 0,7x.",A,,139,False
691,691,"y = 0,07x + 6.",B,,139,False
692,692,y = 30x.,C,,139,False
693,693,"y = 25x + 20,2.",D,,139,False
694,694,"y = 1,27x.",E,,139,True
695,695,"poderia ter feito todos os exercícios, mas teria de ter deixado de cumprir um dos períodos de descanso especificados em seu programa.",A,,140,False
696,696,"conseguiria fazer todos os exercícios e cumpriria todos os períodos de descanso especificados em seu programa, e ainda se permitiria uma pausa de 7 min.",B,,140,True
697,697,não poderia fazer todas as 3 séries dos exercícios especificados em seu programa; em alguma dessas séries deveria ter feito uma série a menos e não deveria ter cumprido um dos períodos de descanso.,C,,140,False
698,698,não poderia fazer sequer a metade dos exercícios e dispor dos períodos de descanso especificados em seu programa.,D,,140,False
699,699,poderia ter feito todos os exercícios e cumprido rigorosamente os períodos de descanso especificados em seu programa.,E,,140,False
700,700,50%.,A,,141,False
701,701,43%,B,,141,False
702,702,37%,C,,141,False
703,703,33%,D,,141,False
704,704,19%,E,,141,True
705,705,um memory stick de 16 MB.,A,,142,False
706,706,um cartão de memória de 64 MB.,B,,142,False
707,707,um CD de 700 MB.,C,,142,False
708,708,um pendrive de 1 GB.,D,,142,False
709,709,um HD externo de 16 GB.,E,,142,True
710,710,1.050 m³/s.,A,,143,False
711,711,1.512 m³/s.,B,,143,False
712,712,2.009 m³/s.,C,,143,False
713,713,90 m³/s.,D,,143,True
714,714,750 m³/s.,E,,143,False
715,715,1.400,A,,144,False
716,716,14.000,B,,144,False
717,717,140.000,C,,144,False
718,718,1.400.000,D,,144,False
719,719,14.000.000,E,,144,True
720,720,pegar emprestado de José o dinheiro referente à quitação do cheque especial e pagar as parcelas do cartão de crédito.,A,,145,False
721,721,pegar emprestado de José o dinheiro referente à quitação do cartão de crédito e pagar as parcelas do cheque especial.,B,,145,False
722,722,renegociar suas dívidas com o banco.,C,,145,False
723,723,pegar emprestado de José o dinheiro referente à quitação das duas dívidas.,D,,145,False
724,724,recusar o empréstimo de José e pagar todas as parcelas pendentes nos devidos prazos.,E,,145,True
725,725,5.000.,A,,146,False
726,726,4.500.,B,,146,False
727,727,3.000.,C,,146,True
728,728,10.000.,D,,146,False
729,729,7.500.,E,,146,False
730,730,"6 metros por 5 metros, pois assim teria uma área de 30 m² .",A,,147,False
731,731,"15 metros por 20 metros, pois assim teria uma área de 300 m² .",B,,147,True
732,732,"50 metros por 60 metros, pois assim teria uma área de 3.000 m² .",C,,147,False
733,733,"91 metros por 30 metros, pois assim teria uma área de 2.730 m² .",D,,147,False
734,734,"110 metros por 30 metros, pois assim teria uma área de 3.300 m² .",E,,147,False
735,735,"1,44 bilhão de dólares.",A,,148,False
736,736,"2,00 bilhões de dólares.",B,,148,False
737,737,600 milhões de dólares.,C,,148,True
738,738,840 milhões de dólares.,D,,148,False
739,739,"1,34 bilhão de dólares.",E,,148,False
740,740,"Uma pirâmide de base quadrada tem 5 faces e a interseção de uma face com um plano é um segmento de reta. Assim, se o plano interceptar todas as faces, o polígono obtido nessa interseção tem 5 lados.",A,,149,False
741,741,"O número de lados de qualquer polígono obtido como interseção de uma pirâmide com um plano é igual ao número de faces da pirâmide. Como a pirâmide tem 5 faces, o polígono tem 5 lados.",B,,149,False
742,742,"O número de lados de qualquer polígono obtido interceptando-se uma pirâmide por um plano é igual ao número de arestas laterais da pirâmide. Como a pirâmide tem 4 arestas laterais, o polígono tem 4 lados.",C,,149,True
743,743,"Uma pirâmide de base quadrada tem 4 arestas laterais e a interseção de um plano com a pirâmide intercepta suas arestas laterais. Assim, esses pontos formam um polígono de 4 lados.",D,,149,False
744,744,"Uma pirâmide de base quadrada tem 4 faces triangulares e, quando um plano intercepta essa pirâmide, divide cada face em um triângulo e um trapézio. Logo, um dos polígonos tem 4 lados.",E,,149,False
745,745,3 doses.,A,,150,False
746,746,4 doses.,B,,150,True
747,747,6 doses.,C,,150,False
748,748,8 doses.,D,,150,False
749,749,10 doses.,E,,150,False
750,750,216 cm³.,A,,151,False
751,751,540 cm³.,B,,151,True
752,752,156 cm³.,C,,151,False
753,753,189 cm³.,D,,151,False
754,754,192 cm³.,E,,151,False
755,755,enem-data/enem-2009/149-images/alt_img_2.png,A,,152,False
756,756,enem-data/enem-2009/149-images/alt_img_3.png,B,,152,False
757,757,enem-data/enem-2009/149-images/alt_img_4.png,C,,152,False
758,758,enem-data/enem-2009/149-images/alt_img_0.png,D,,152,False
759,759,enem-data/enem-2009/149-images/alt_img_1.png,E,,152,True
760,760,r( 1 - sen d/r ).,A,,153,False
761,761,r( 1 - cos d/r ).,B,,153,True
762,762,r( 1 - tag d/r ).,C,,153,False
763,763,rsen (r/d).,D,,153,False
764,764,rcos (r/d).,E,,153,False
765,765,"são instalados próximos ao centro das cidades, afetando toda a população que circula diariamente na área.",A,,154,False
766,766,"são responsáveis pelo desaparecimento das nascentes na região onde são instalados, o que leva à escassez de água.",B,,154,True
767,767,"causam problemas respiratórios, devido ao mau cheiro que provém da decomposição.",C,,154,False
768,768,"são locais propícios à proliferação de vetores de doenças, além de contaminarem o solo e as águas.",D,,154,False
769,769,"provocam o fenômeno da chuva ácida, devido aos gases oriundos da decomposição da matéria orgânica.",E,,154,False
770,770,capacidade de produção de minerais metálicos.,A,,155,False
771,771,logística de importação de matérias-primas industriais.,B,,155,False
772,772,produção de recursos minerais energéticos.,C,,155,True
773,773,produção de energia para as principais áreas industriais do país.,D,,155,False
774,774,produção sustentável de recursos minerais não metálicos.,E,,155,False
775,775,"A facilidade em se estabelecerem relações lucrativas transformava as cidades em espaços privilegiados para a livre iniciativa, característica da nova sociedade capitalista.",A,,156,False
776,776,O desenvolvimento de métodos de planejamento urbano aumentava a eficiência do trabalho industrial.,B,,156,False
777,777,A construção de núcleos urbanos integrados por meios de transporte facilitava o deslocamento dos trabalhadores das periferias até as fábricas.,C,,156,False
778,778,"A grandiosidade dos prédios onde se localizavam as fábricas revelava os avanços da engenharia e da arquitetura do período, transformando as cidades em locais de experimentação estética e artística.",D,,156,False
779,779,"O alto nível de exploração dos trabalhadores industriais ocasionava o surgimento de aglomerados urbanos marcados por péssimas condições de moradia, saúde e higiene.",E,,156,True
780,780,"realizava parte da produção por cada operário, com uso de máquinas e trabalho assalariado.",A,,157,False
781,781,faziam interferência do processo produtivo por técnicos e gerentes com vistas a determinar o ritmo de produção.,B,,157,True
782,782,trabalhava conforme o ritmo das máquinas e de maneira padronizada.,C,,157,False
783,783,trabalhava geralmente sem o uso de máquinas e de modo diferente do modelo de produção em série.,D,,157,False
784,784,empregavam fontes de energia abundantes para o funcionamento das máquinas.,E,,157,False
785,785,apresentam índices de igualdade social e econômica mais acentuados.,A,,158,True
786,786,apresentam diversidade ambiental suficiente para impulsionar a economia global.,B,,158,False
787,787,possuem similaridades culturais capazes de alavancar a economia mundial.,C,,158,False
788,788,apresentam características econômicas promissoras para as próximas décadas.,D,,158,False
789,789,possuem base tecnológica mais elevada.,E,,158,False
790,790,dos impactos sociais da modernização da agricultura.,A,,159,True
791,791,da recomposição dos salários do trabalhador rural.,B,,159,False
792,792,da exigência de qualificação do trabalhador rural.,C,,159,False
793,793,da diminuição da importância da agricultura.,D,,159,False
794,794,dos processos de desvalorização de áreas rurais.,E,,159,False
795,795,a estagnação da fronteira agrícola do país.,A,,160,False
796,796,a diminuição do nível de emprego formal.,B,,160,True
797,797,a redução do processo de concentração de terras.,C,,160,False
798,798,o aumento do aproveitamento de solos menos férteis.,D,,160,False
799,799,a ampliação do isolamento do espaço rural.,E,,160,False
800,800,"a desorganização da economia tradicional, que sustentava os posseiros e os trabalhadores rurais da região.",A,,161,False
801,801,"a diminuição do poder dos grandes coronéis da região, que passavam disputar o poder político com os novos agentes.",B,,161,False
802,802,"o crescimento dos conflitos entre os operários empregados nesses empreendimentos e os seus proprietários, ligados ao capital internacional.",C,,161,True
803,803,"a absorção dos trabalhadores rurais como trabalhadores da serraria, resultando em um processo de êxodo rural.",D,,161,False
804,804,"o desemprego gerado pela introdução das novas máquinas, que diminuíam a necessidade de mão de obra.",E,,161,False
805,805,"ditadura teocrática, que igualava a todos.",A,,162,False
806,806,existência da igualdade social e da coletivização da terra.,B,,162,False
807,807,estrutura social desigual compensada pela coletivização de todos os bens.,C,,162,False
808,808,"existência de mobilidade social, o que levou à composição da elite pelo mérito.",D,,162,False
809,809,impossibilidade de se mudar de extrato social e a existência de uma aristocracia hereditária.,E,,162,True
810,810,em função da presença de inúmeros imigrantes estrangeiros na região.,A,,163,False
811,811,pela indenização que os emigrantes brasileiros pagaram à Bolívia.,B,,163,False
812,812,"pela formalização do Tratado de Petrópolis, que indenizava o Brasil pela sua anexação.",C,,163,True
813,813,por meio do auxílio do Bolivian Syndicate aos emigrantes brasileiros na região.,D,,163,False
814,814,devido à crescente emigração de brasileiros que exploravam os seringais.,E,,163,False
815,815,a informação de um conjunto de linhas imaginárias que permitem localizar um ponto ou acidente geográfico na superfície terrestre.,A,,164,False
816,816,"a latitude como distância em graus entre um ponto e o Meridiano de Greenwich, e a longitude como a distância em graus entre um ponto e o Equador.",B,,164,False
817,817,"a forma de projeção cartográfica, usado para navegação, onde os meridianos e paralelos distorcem a superfície do planeta.",C,,164,True
818,818,a relação que se estabelece entre as distâncias representadas no mapa e as distâncias reais da superfície cartografada.,D,,164,False
819,819,"o registro de que os paralelos são verticais e o convergem para os polos, e os meridianos são círculos imaginários, horizontais e equidistantes.",E,,164,False
820,820,"a maior ocorrência de enchentes, já que os rios assoreados comportam menos água em seus leitos.",A,,165,True
821,821,a contaminação da população pelos sedimentos trazidos pelo rio e carregados de matéria orgânica.,B,,165,False
822,822,"o desgaste do solo nas áreas urbanas, causado pela redução do escoamento superficial pluvial na encosta.",C,,165,False
823,823,"a maior facilidade de captação de água potável para o abastecimento público, já que é maior o efeito do escoamento sobre a infiltração.",D,,165,False
824,824,"o aumento da incidência de doenças como a amebíase na população urbana, em decorrência do escoamento de água poluída do topo das encostas.",E,,165,False
825,825,os povos indígenas do Cerrado e os polos econômicos representados pelas elites industriais paulistas.,A,,166,True
826,826,"o campo e a cidade no Cerrado, que faz com que as terras indígenas dali sejam alvo de invasões urbanas.",B,,166,False
827,827,"a expansão territorial do agronegócio, em especial nas regiões Centro-Oeste e Norte, e as leis de proteção indígena e ambiental.",C,,166,False
828,828,os grileiros articuladores do agronegócio e os povos indígenas pouco organizados no Cerrado.,D,,166,False
829,829,as leis mais brandas sobre o uso tradicional do meio ambiente e as severas leis sobre o uso capitalista do meio ambiente.,E,,166,False
830,830,à grande quantidade de recursos disponíveis para as obras e à escassez dos recursos direcionados para o pagamento pela desapropriação das terras.,A,,167,False
831,831,ao direito histórico dos indígenas à posse dessas terras e à ausência de reconhecimento desse direito por parte das empreiteiras.,B,,167,True
832,832,ao aproveitamento da mão de obra especializada disponível na região Norte e o interesse das construtoras na vinda de profissionais do Sudeste do país.,C,,167,False
833,833,"ao potencial hidrelétrico dos rios no norte e nordeste quando comparados às bacias hidrográficas das regiões Sul, Sudeste e Centro-Oeste do país.",D,,167,False
834,834,à necessidade de equilibrar e compatibilizar o investimento no crescimento do país com os esforços para a conservação ambiental.,E,,167,False
835,835,Plantio direto.,A,,168,False
836,836,Associação de culturas.,B,,168,False
837,837,Implantação de curvas de nível.,C,,168,False
838,838,"Aração do solo, do topo ao vale.",D,,168,True
839,839,Terraceamento na propriedade.,E,,168,False
840,840,a dificuldade de elaborar explicações convincentes sobre os motivos dessa Guerra.,A,,169,False
841,841,o nível de crueldade das ações do exército brasileiro e argentino durante o conflito.,B,,169,False
842,842,a carência de fontes para a pesquisa sobre os reais motivos dessa Guerra.,C,,169,False
843,843,o caráter positivista das diferentes versões sobre essa Guerra.,D,,169,True
844,844,o resultado das intervenções britânicas nos cenários de batalha.,E,,169,False
845,845,"o caráter disciplinador de uma sociedade industrializada, desejosa de um equilíbrio entre progresso e civilização.",A,,170,False
846,846,a criminalização de práticas culturais e a persistência de valores que vinculavam certos grupos ao passado de escravidão.,B,,170,False
847,847,"o poder do regime escravista, que mantinha os negros como categoria social inferior, discriminada e segregada.",C,,170,False
848,848,a manutenção de parte da legislação do Império com vistas ao controle da criminalidade urbana.,D,,170,True
849,849,a defesa do retorno do cativeiro e escravidão pelos primeiros governos do período republicano.,E,,170,False
850,850,"ao caráter nacionalista e republicano da Inconfidência, evidenciado nas ideias e na atuação de Tiradentes.",A,,171,False
851,851,à identificação da Conjuração Mineira como o movimento precursor do positivismo brasileiro.,B,,171,False
852,852,"ao fato de a proclamação da República ter sido um movimento de poucas raízes populares, que precisava de legitimação.",C,,171,True
853,853,"à semelhança física entre Tiradentes e Jesus, que proporcionaria, a um povo católico como o brasileiro, uma fácil identificação.",D,,171,False
854,854,ao fato de Frei Caneca e Bento Gonçalves terem liderado movimentos separatistas no Nordeste e no Sul do país.,E,,171,False
855,855,O confronto entre a França e a Inglaterra e a posição dúbia assumida por Portugal no comércio internacional.,A,,172,False
856,856,O atraso industrial da colônia provocado pela perda de mercados para as indústrias portuguesas.,B,,172,True
857,857,A ocupação de Portugal pelas tropas francesas e o fechamento das manufaturas portuguesas.,C,,172,False
858,858,A dependência portuguesa da Inglaterra e o predomínio industrial inglês sobre suas redes de comércio.,D,,172,False
859,859,A desconfiança da burguesia industrial colonial diante da chegada da família real portuguesa.,E,,172,False
860,860,"grandes monumentos históricos foram construídos por trabalhadores, mas sua memória está vinculada aos governantes das sociedades que os construíram.",A,,173,False
861,861,"os trabalhadores consideram que a História é uma ciência de difícil compreensão, pois trata de sociedades antigas e distantes no tempo.",B,,173,False
862,862,"as civilizações citadas no texto, embora muito importantes, permanecem sem terem sido alvos de pesquisas históricas.",C,,173,True
863,863,"os agentes históricos de uma determinada sociedade deveriam ser aqueles que realizaram feitos heroicos ou grandiosos e, por isso, ficaram na memória.",D,,173,False
864,864,a História deveria se preocupar em memorizar os nomes de reis ou dos governantes das civilizações que se desenvolveram ao longo do tempo.,E,,173,False
865,865,"impossibilidade de ascensão social do negro forro em uma sociedade escravocrata, mesmo sendo alfabetizado.",A,,174,False
866,866,extrema dificuldade de projeção dos intelectuais negros nesse contexto e a utilização do Direito como canal de luta pela liberdade.,B,,174,True
867,867,"rigidez de uma sociedade, assentada na escravidão, que inviabilizava os mecanismos de ascensão social.",C,,174,False
868,868,"possibilidade de ascensão social, viabilizada pelo apoio das elites dominantes, a um mestiço filho de pai português.",D,,174,False
869,869,troca de favores entre um representante negro e a elite agrária escravista que outorgara o direito advocatício ao mesmo.,E,,174,False
870,870,"a abertura de estradas, que permitiu o rompimento do isolamento que vigorava entre as províncias do país, o que dificultava a comunicação antes de 1808.",A,,175,False
871,871,"o grande desenvolvimento econômico de Portugal após a vinda de D. João VI para o Brasil, uma vez que cessaram as despesas de manutenção do rei e de sua família.",B,,175,False
872,872,"a decadência do império britânico, em razão do contrabando de produtos ingleses através dos portos brasileiros,",C,,175,True
873,873,"o fim do comércio de escravos no Brasil, porque a Inglaterra decretara, em 1806, a proibição do tráfico de escravos em seus domínios.",D,,175,False
874,874,a conquista da região do rio da Prata em represália à aliança entre a Espanha e a França de Napoleão.,E,,175,False
875,875,"a conquista de terras mediante operações militares, o que permitiu seu domínio sobre vasto território.",A,,176,False
876,876,"o caráter pastoril de sua economia, que prescindia da agricultura para investir na criação de animais.",B,,176,True
877,877,o desprezo pelos rituais antropofágicos praticados em outras sociedades indígenas.,C,,176,False
878,878,"a organização em aldeias politicamente independentes, dirigidas por um chefe, eleito pelos indivíduos mais velhos da tribo.",D,,176,False
879,879,a ritualização da guerra entre as tribos e o caráter semissedentário de sua organização social.,E,,176,False
880,880,A distribuição equilibrada do poder.,A,,177,False
881,881,O impedimento da participação popular.,B,,177,False
882,882,O controle das decisões por uma minoria.,C,,177,True
883,883,A valorização das opiniões mais competentes.,D,,177,False
884,884,A sistematização dos processos decisórios.,E,,177,False
885,885,práticas e representações de uma sociedade.,A,,178,True
886,886,expressões e técnicas de uma sociedade extinta.,B,,178,False
887,887,objetos arqueológicos e paisagísticos.,C,,178,False
888,888,acervos museológicos e bibliográficos.,D,,178,False
889,889,núcleos urbanos e etnográficos,E,,178,False
890,890,atividade mercantil exercida pelos homens que transportavam gado e mercadoria.,A,,179,False
891,891,atividade agropecuária exercida pelos tropeiros que necessitavam dispor de alimentos.,B,,179,False
892,892,atividade mineradora exercida pelos tropeiros no auge da exploração do ouro.,C,,179,True
893,893,atividade comercial exercida pelos homens que trabalhavam nas minas.,D,,179,False
894,894,atividade culinária exercida pelos moradores cozinheiros que viviam nas regiões das minas.,E,,179,False
895,895,à baixa representatividade polítíca de grupos organizados que defendem os direitos de cidadania dos homossexuais.,A,,180,False
896,896,"à falência da democracia no país, que torna impeditiva a divulgação de estatísticas relacionadas à violência contra homossexuais.",B,,180,False
897,897,"à Constituição de 1988, que exclui do tecido social os homossexuais, além de impedi-los de exercer seus direitos políticos.",C,,180,False
